name	modelId	modelIdData	rarity	maxSlotsMaybe	classId	unk2_1	eqType	unk2_3	unk3_1	unk3_2	unk3_3	unk3_4	unk4_1	unk4_2	unk4_3	unk4_4	unk5_1	unk5_2	unk5_3	unk5_4	zennyCost	rawDamage	defense	recoilMaybe	slots	affinity	sortOrderMaybe	unk6_1	elementId	eleDamage	unk6_4	unk7_1	unk7_2	unk7_3	unk7_4	unk8_1	unk8_2	unk8_3	unk8_4	unk9_1	unk9_2	unk9_3	unk9_4	unk10_1	unk10_2	unk10_3	unk10_4	unk11_1	unk11_2	unk11_3	unk11_4	unk12_1	unk12_2	unk12_3	unk12_4
地ヲ崩ス聖ノ重砲Ⅲ	6084	wk084	9	1	ヘビィボウガン	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	330	0	2	2	10	251	21	なし	0	2	0	0	0	0	255	177	90	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
地ヲ崩ス聖ノ重砲Ⅳ	6084	wk084	9	1	ヘビィボウガン	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	350	0	2	2	10	251	21	なし	0	2	0	0	0	0	255	177	90	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
地ヲ崩ス聖ノ重砲Ⅴ	6084	wk084	8	1	ヘビィボウガン	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	375	0	2	3	10	251	21	なし	0	2	0	0	0	0	255	177	90	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
地ヲ崩ス聖ノ重砲Ⅵ	6084	wk084	10	1	ヘビィボウガン	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	580	0	2	0	10	251	21	なし	0	2	0	0	0	0	255	177	90	245	100	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
地ヲ崩ス聖ノ重砲Ⅶ	6084	wk084	8	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	615	0	2	3	20	251	21	なし	0	2	0	0	0	0	255	177	90	245	0	0	0	0	0	0	0	15	0	0	32	0	0	0	0	0
風呼ブ夜聖ノ弓Ⅰ	6085	wk085	4	0	弓	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	1	0	251	20	風	280	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
風呼ブ夜聖ノ弓Ⅱ	6085	wk085	6	0	弓	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	1	0	251	20	風	360	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
風呼ブ夜聖ノ弓Ⅲ	6085	wk085	7	0	弓	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	2	0	251	20	風	410	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
風呼ブ夜聖ノ弓Ⅳ	6085	wk085	9	0	弓	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	265	0	0	2	0	251	20	風	490	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
風呼ブ夜聖ノ弓Ⅴ	6085	wk085	6	0	弓	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	35000	270	0	0	3	0	251	20	風	580	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
風呼ブ夜聖ノ弓Ⅵ	6085	wk085	10	0	弓	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	480	0	0	0	0	251	20	風	640	0	0	0	0	0	30	0	0	0	100	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
風呼ブ夜聖ノ弓Ⅶ	6085	wk085	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	515	0	0	3	0	251	20	風	750	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	13	0	0	0	0	0
炯眼ヲ粛静ス重砲	6112	wk112	8	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	650	0	4	3	0	235	21	なし	0	2	0	0	0	0	221	1	5	240	0	0	0	0	0	0	0	15	0	0	12	0	0	0	0	0
アズラクブラッサー	6102	wk102	8	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	630	0	3	3	0	251	21	なし	0	3	0	0	0	0	39	128	243	255	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0
ルラキブラッサー	6102	wk102	9	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	645	0	3	3	0	251	21	なし	0	3	0	0	0	0	39	128	243	255	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0
ガルボイブラッサー	6102	wk102	10	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	660	0	3	3	0	251	21	なし	0	3	0	0	0	0	39	128	243	255	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0
ニリィブラッサー	6102	wk102	11	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	675	0	3	3	0	251	21	なし	0	3	0	0	0	0	39	128	243	255	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0
アズラクエグディラ	6103	wk103	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	535	0	0	3	0	251	27	天翔	350	0	0	0	0	0	30	7	0	0	0	0	2	0	0	0	0	15	0	0	20	0	0	0	0	0
ルラキエグディラ	6103	wk103	9	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	550	0	0	3	0	251	27	天翔	490	0	0	0	0	0	30	7	0	0	0	0	2	0	0	0	0	15	0	0	20	0	0	0	0	0
ガルボイエグディラ	6103	wk103	10	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	565	0	0	3	0	251	27	天翔	630	0	0	0	0	0	30	7	0	0	0	0	2	0	0	0	0	15	0	0	20	0	0	0	0	0
ニリィエグディラ	6103	wk103	11	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	585	0	0	3	0	251	27	天翔	840	0	0	0	0	0	30	7	0	0	0	0	2	0	0	0	0	15	0	0	20	0	0	0	0	0
灼零エルゼアロー	6159	wk159	10	0	弓	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	150000	525	0	0	0	0	239	6	灼零	400	0	0	0	0	0	30	4	0	0	100	0	1	0	7	0	0	15	0	0	0	0	0	0	0	0
えるぜりおんグークⅠ	6210	wk210	0	0	弓	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	100	0	0	1	0	239	6	なし	0	0	0	0	0	0	30	4	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
えるぜりおんグークⅡ	6210	wk210	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	520	0	0	3	0	239	6	なし	0	0	0	0	0	0	30	4	0	0	0	0	1	0	0	0	0	15	0	0	40	0	0	0	0	0
えるぜりおんグークⅢ	6210	wk210	9	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	525	0	0	3	0	239	6	なし	0	0	0	0	0	0	30	4	0	0	0	0	1	0	0	0	0	15	0	0	40	0	0	0	0	0
えるぜりおんグークⅣ	6210	wk210	10	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	530	0	0	3	0	239	6	なし	0	0	0	0	0	0	30	4	0	0	0	0	1	0	0	0	0	15	0	0	40	0	0	0	0	0
えるぜグークグワワッ	6210	wk210	11	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	580	0	0	3	10	239	6	なし	0	0	0	0	0	0	30	4	0	0	0	0	1	0	0	0	0	15	0	0	40	0	0	0	0	0
アイルーボウ・ニャ	1241	wf241	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	540	0	0	3	0	251	27	なし	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	10	0	0	0	0	0
メラルーボウ・ニャ	1242	wf242	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	515	0	0	3	30	251	51	なし	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	8	0	0	0	0	0
ダミー	725	we725	5	0	弓	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	220000	220	10	0	1	15	232	25	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
磁界ヲ滅ボス弓	6150	wk150	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	545	0	0	3	0	252	6	龍	600	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	15	0	0	17	0	0	0	0	0
極龍砲サエッタ	6167	wk167	8	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	638	0	2	3	0	252	21	なし	0	2	0	0	0	0	255	19	56	243	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
極龍砲サイカ	6167	wk167	9	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	654	0	2	3	0	252	21	なし	0	2	0	0	0	0	255	19	56	243	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
極龍砲ライオ	6167	wk167	10	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	672	0	2	3	0	252	21	なし	0	2	0	0	0	0	255	19	56	243	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
光極龍砲モルニャ	6167	wk167	11	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	695	0	2	3	0	252	21	なし	0	2	0	0	0	0	255	19	56	243	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
極龍弓エクレー	6168	wk168	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	526	0	0	3	0	252	62	龍	350	0	0	0	0	0	14	2	0	0	0	0	1	0	0	0	0	15	0	0	17	0	0	0	0	0
極龍弓トロボン	6168	wk168	9	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	542	0	0	3	0	252	62	龍	510	0	0	0	0	0	14	2	0	0	0	0	1	0	0	0	0	15	0	0	17	0	0	0	0	0
極龍弓フルグル	6168	wk168	10	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	565	0	0	3	0	252	62	龍	720	0	0	0	0	0	14	2	0	0	0	0	1	0	0	0	0	15	0	0	17	0	0	0	0	0
光極龍弓テラヴ	6168	wk168	11	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	594	0	0	3	0	252	62	龍	980	0	0	0	0	0	14	2	0	0	0	0	1	0	0	0	0	15	0	0	17	0	0	0	0	0
ルベルバル	6185	wk185	8	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	543	0	2	3	0	252	21	なし	0	2	0	0	0	0	109	219	8	240	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
ルベルバル・改	6185	wk185	9	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	558	0	2	3	0	252	21	なし	0	2	0	0	0	0	109	219	8	240	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
ルベルバル・真	6185	wk185	10	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	573	0	2	3	0	252	21	なし	0	2	0	0	0	0	109	219	8	240	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
テラルベルバル	6185	wk185	11	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	593	0	2	3	0	252	21	なし	0	2	0	0	0	0	109	219	8	240	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
ルベルフュジ	6186	wk186	8	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	633	0	2	3	0	252	21	なし	0	2	0	0	0	0	109	219	8	240	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
ルベルフュジ・改	6186	wk186	9	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	648	0	2	3	0	252	21	なし	0	2	0	0	0	0	109	219	8	240	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
ルベルフュジ・真	6186	wk186	10	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	663	0	2	3	0	252	21	なし	0	2	0	0	0	0	109	219	8	240	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
テラルベルフュジ	6186	wk186	11	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	693	0	2	3	0	252	21	なし	0	2	0	0	0	0	109	219	8	240	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
ルベルアルコ	6187	wk187	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	530	0	0	3	0	252	27	紅魔	320	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
ルベルアルコ・改	6187	wk187	9	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	545	0	0	3	0	252	27	紅魔	450	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
ルベルアルコ・真	6187	wk187	10	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	560	0	0	3	0	252	27	紅魔	600	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
テラルベルアルコ	6187	wk187	11	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	575	0	0	3	0	252	27	紅魔	800	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
クリムズンハルブ	1638	wf638	10	0	弓	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	480	0	0	3	0	206	51	火	580	0	0	0	0	0	30	0	0	0	100	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
クリムズンサウラ	1638	wf638	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	520	0	0	3	0	206	51	火	770	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
トーメントハルブ	1639	wf639	10	0	弓	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	480	0	0	3	0	207	51	水	480	0	0	0	0	0	30	0	0	0	100	0	1	0	5	0	0	15	0	0	0	0	0	0	0	0
トーメントサウラ	1639	wf639	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	530	0	0	3	0	207	51	水	550	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	1	0	0	0	0	0
ラブリーアタック	2111	wg111	6	3	ライトボウガン	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	290	0	2	3	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ラブリーボディ	2111	wg111	10	3	ライトボウガン	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	530	0	2	0	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	100	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
ラブリープーギー	2111	wg111	8	3	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	545	0	2	3	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0	0
ベイビーアタック	2112	wg112	6	3	ライトボウガン	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	290	0	2	3	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ベイビーボディ	2112	wg112	10	3	ライトボウガン	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	530	0	2	0	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	100	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
ベイビープーギー	2112	wg112	8	3	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	545	0	2	3	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	12	0	0	0	0	0
投影・偽螺旋剣Ⅶ	3237	wh237	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	59	1	0	0	0	530	0	0	3	0	232	30	光	600	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	15	0	0	1	0	0	0	0	0
ファータ・ルーメン	4339	wi339	8	2	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	630	0	4	3	0	237	21	なし	0	3	0	0	0	0	63	2	58	243	0	0	0	0	0	0	0	15	0	0	36	0	0	0	0	0
フルール・リュミエ	4340	wi340	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	254	2	0	0	0	520	0	0	3	0	237	21	光	1100	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	15	0	0	13	0	0	0	0	0
イモータルソロウ	3027	wh027	8	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	555	0	2	3	0	253	14	なし	0	3	0	0	0	0	63	54	120	245	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0
ストームフューリー	3028	wh028	8	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	555	0	2	3	0	253	37	なし	0	2	0	0	0	0	15	246	252	255	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0
ラグリッター・パトス	3364	wh364	8	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	650	0	2	3	0	253	21	なし	0	2	0	0	0	0	91	2	51	252	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0
ザウリッター・パトス	3365	wh365	8	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	650	0	2	3	0	253	21	なし	0	2	0	0	0	0	207	176	48	255	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0
凶針【水禍】	6227	wk227	9	0	ライトボウガン	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	100000	285	0	2	3	-25	253	21	なし	0	2	0	0	0	0	251	48	49	240	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
太虚ノ針【沖天】	6227	wk227	11	0	ライトボウガン	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3000000	571	0	2	3	-25	253	21	なし	0	2	0	0	0	0	251	48	49	240	0	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0
凶刻【時雨】	6228	wk228	9	0	ヘビィボウガン	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	100000	380	0	2	3	-25	253	21	なし	0	2	0	0	0	0	251	48	49	240	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
太虚ノ刻【鈞天】	6228	wk228	11	0	ヘビィボウガン	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3000000	661	0	2	3	-25	253	21	なし	0	2	0	0	0	0	251	48	49	240	0	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0
凶弓【小夜嵐】	6229	wk229	9	0	弓	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	200000	300	0	0	3	-25	253	27	水	150	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
天嵐ノ弓【光彩陸離】	6229	wk229	10	0	弓	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1000000	465	0	0	3	-25	253	27	水	350	0	0	0	0	0	2	0	0	0	0	0	2	0	8	0	0	15	0	0	0	0	0	0	0	0
太虚ノ弓【曙天】	6229	wk229	11	0	弓	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3000000	567	0	0	3	-25	253	27	水	550	0	0	0	0	0	2	0	0	0	0	0	2	0	8	0	0	15	0	0	0	0	0	0	0	0
雅翁軽弩アザミ	6234	wk234	8	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	555	0	2	3	0	253	40	なし	0	2	0	0	0	0	245	0	0	252	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0
雅翁軽弩ネフィラ	6234	wk234	9	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	570	0	2	3	0	253	40	なし	0	2	0	0	0	0	245	0	0	252	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0
雅翁軽弩ナマナード	6234	wk234	10	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	585	0	3	3	0	253	40	なし	0	2	0	0	0	0	245	0	0	252	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0
雅翁軽弩ローベリス	6234	wk234	11	0	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	605	0	4	3	0	253	40	なし	0	2	0	0	0	0	245	0	0	252	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0
雅翁重弩ナズナ	6235	wk235	8	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	645	0	2	3	0	253	40	なし	0	2	0	0	0	0	245	0	0	252	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0
雅翁重弩ビオーサ	6235	wk235	9	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	660	0	2	3	0	253	40	なし	0	2	0	0	0	0	245	0	0	252	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0
雅翁重弩バルジオ	6235	wk235	10	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	675	0	3	3	0	253	40	なし	0	2	0	0	0	0	245	0	0	252	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0
雅翁重弩プラナタス	6235	wk235	11	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	705	0	4	3	0	253	40	なし	0	2	0	0	0	0	245	0	0	252	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0
煉華ノ弩	6260	wk260	8	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	650	0	2	3	0	253	21	なし	0	2	0	0	0	0	15	19	58	243	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
煉華ノ弩【芒】	6260	wk260	9	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	670	0	2	3	0	253	21	なし	0	2	0	0	0	0	15	19	58	243	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
煉華ノ弩【芒月】	6260	wk260	10	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	690	0	3	3	0	253	21	なし	0	2	0	0	0	0	15	19	58	243	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
煉華ノ弩【杵光】	6260	wk260	11	0	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	710	0	4	3	0	253	21	なし	0	2	0	0	0	0	15	19	58	243	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
煉華ノ弓	6261	wk261	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	535	0	0	3	0	253	6	皇鳴	330	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
煉華ノ弓【菊】	6261	wk261	9	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	545	0	0	3	0	253	6	皇鳴	430	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
煉華ノ弓【菊盃】	6261	wk261	10	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	560	0	0	3	0	253	6	皇鳴	580	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
煉華ノ弓【風光】	6261	wk261	11	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	580	0	0	3	0	253	6	皇鳴	780	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0
ダミー	725	we725	5	0	弓	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	220000	220	10	0	1	15	232	25	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ダミー	725	we725	5	0	弓	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	220000	220	10	0	1	15	232	25	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ラヴィナアサルト	6285	wk285	8	1	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	540	0	2	3	0	253	21	なし	0	1	0	0	0	0	63	254	252	255	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0
ラヴィナアサルト・改	6285	wk285	9	1	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	560	0	2	3	0	253	21	なし	0	1	0	0	0	0	63	254	252	255	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0
ラヴィナアサルト・真	6285	wk285	10	1	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	580	0	2	3	0	253	21	なし	0	1	0	0	0	0	63	254	252	255	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0
ラヴィーナアサルト	6285	wk285	11	1	ライトボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	600	0	2	3	0	253	21	なし	0	1	0	0	0	0	63	254	252	255	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0
ラヴィナバースト	6286	wk286	8	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	500000	630	0	2	3	0	253	21	なし	0	1	0	0	0	0	63	254	252	255	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0
ラヴィナバースト・改	6286	wk286	9	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1500000	650	0	2	3	0	253	21	なし	0	1	0	0	0	0	63	254	252	255	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0
ラヴィナバースト・真	6286	wk286	10	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3000000	675	0	2	3	0	253	21	なし	0	1	0	0	0	0	63	254	252	255	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0
ラヴィーナバースト	6286	wk286	11	1	ヘビィボウガン	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5000000	700	0	2	3	0	253	21	なし	0	1	0	0	0	0	63	254	252	255	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0
ソーブリオリースボウ	3135	wh135	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	509	0	0	3	15	239	36	氷	550	0	0	0	0	0	18	4	0	0	0	0	3	0	0	0	0	15	0	0	24	0	0	0	0	0
熾凍永久ノ弓・極地	4457	wi457	8	0	弓	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	500	0	0	3	0	246	62	熾凍	950	0	0	0	0	0	30	7	0	0	0	0	1	0	0	0	0	15	0	0	12	0	0	0	0	0
