name	modelId	modelIdData	rarity	classId	zennyCost	sharpnessId	rawDamage	defense	affinity	elementId	eleDamage	ailmentId	ailDamage	slots	unk3	unk4	unk5	unk6	unk7	unk8	unk9	unk10	unk11	unk12	unk13	unk14	unk15	unk16	unk17
リュウの太刀【龍】Ⅴ	4135	wi135	10	太刀	0	1036	300	0	10	龍	870	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
リュウの太刀【龍】Ⅵ	4135	wi135	10	太刀	0	1066	480	0	10	龍	1100	なし	0	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
リュウの太刀【炎】Ⅰ	4136	wi136	4	太刀	0	23	200	0	0	炎	470	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
リュウの太刀【炎】Ⅱ	4136	wi136	6	太刀	0	279	230	0	0	炎	520	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
リュウの太刀【炎】Ⅲ	4136	wi136	9	太刀	0	535	250	0	0	炎	600	なし	0	3	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
リュウの太刀【炎】Ⅳ	4136	wi136	6	太刀	0	535	270	0	0	炎	740	なし	0	3	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
リュウの太刀【炎】Ⅴ	4136	wi136	10	太刀	0	535	295	0	0	炎	820	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
リュウの太刀【炎】Ⅵ	4136	wi136	10	太刀	0	1047	490	0	0	炎	930	なし	0	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
えんげつとう【雷】Ⅰ	4137	wi137	3	双剣	0	531	180	0	0	雷	190	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
えんげつとう【雷】Ⅱ	4137	wi137	4	双剣	0	787	200	0	0	雷	250	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
えんげつとう【雷】Ⅲ	4137	wi137	8	双剣	0	790	255	0	0	雷	380	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
えんげつとう【雷】Ⅳ	4137	wi137	5	双剣	0	790	265	0	0	雷	440	なし	0	3	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
えんげつとう【雷】Ⅴ	4137	wi137	10	双剣	0	790	280	0	0	雷	580	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
えんげつとう【雷】Ⅵ	4137	wi137	10	双剣	0	788	470	0	0	雷	710	なし	0	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
えんげつとう【火】Ⅰ	4138	wi138	3	双剣	0	531	185	0	0	火	160	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
えんげつとう【火】Ⅱ	4138	wi138	4	双剣	0	787	205	0	0	火	200	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
えんげつとう【火】Ⅲ	4138	wi138	8	双剣	0	790	260	0	0	火	290	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
えんげつとう【火】Ⅳ	4138	wi138	5	双剣	0	790	270	0	0	火	380	なし	0	3	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
えんげつとう【火】Ⅴ	4138	wi138	10	双剣	0	790	285	0	0	火	460	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
えんげつとう【火】Ⅵ	4138	wi138	10	双剣	0	788	475	0	0	火	590	なし	0	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
シャンデレラⅠ	4018	wi018	2	片手剣	0	513	170	0	5	光	160	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シャンデレラⅡ	4018	wi018	3	片手剣	0	769	180	0	10	光	230	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シャンデレラⅢ	4018	wi018	8	片手剣	0	1025	245	0	10	光	350	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シャンデレラⅣ	4018	wi018	6	片手剣	0	1025	270	0	15	光	390	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
シャンデレラ・ソワレ	4018	wi018	10	片手剣	0	1031	300	0	15	光	450	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
シャンデレラ・マタン	4018	wi018	10	片手剣	0	1038	450	0	15	光	490	なし	0	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
ハウスエンテⅠ	4020	wi020	2	双剣	0	513	165	0	0	雷	190	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ハウスエンテⅡ	4020	wi020	3	双剣	0	769	175	0	0	雷	290	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ハウスエンテⅢ	4020	wi020	7	双剣	0	1025	240	0	0	雷	340	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ハウスエンテⅣ	4020	wi020	5	双剣	0	1025	265	0	0	雷	400	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ハウスエンテシェーン	4020	wi020	10	双剣	0	1031	290	0	0	雷	430	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ハウスエンテグランツ	4020	wi020	10	双剣	0	788	440	0	0	雷	470	なし	0	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
ユングフラウⅠ	4022	wi022	2	大剣	0	768	175	0	0	水	220	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ユングフラウⅡ	4022	wi022	4	大剣	0	1024	205	0	0	水	350	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ユングフラウⅢ	4022	wi022	7	大剣	0	1024	250	0	0	水	570	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ユングフラウⅣ	4022	wi022	5	大剣	0	1024	265	0	0	水	810	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ゼーユングフラウ	4022	wi022	10	大剣	0	1036	290	0	0	水	860	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
メーアユングフラウ	4022	wi022	10	大剣	0	1048	460	0	0	水	890	なし	0	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
フュルスティンⅠ	4024	wi024	2	ランス	0	513	160	0	0	氷	120	毒	50	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
フュルスティンⅡ	4024	wi024	3	ランス	0	769	180	0	0	氷	200	毒	100	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
フュルスティンⅢ	4024	wi024	8	ランス	0	1025	240	0	0	氷	300	毒	150	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
フュルスティンⅣ	4024	wi024	5	ランス	0	1025	250	0	0	氷	500	毒	330	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
アプフェル	4024	wi024	10	ランス	0	1037	265	0	0	氷	550	毒	350	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
シュネーヴィトヘン	4024	wi024	10	ランス	0	1049	460	0	0	氷	580	毒	370	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
シュヴァインⅠ	4026	wi026	2	ハンマー	0	513	160	0	0	火	150	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シュヴァインⅡ	4026	wi026	3	ハンマー	0	769	180	0	0	火	230	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シュヴァインⅢ	4026	wi026	6	ハンマー	0	1028	230	0	0	火	300	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シュヴァインⅣ	4026	wi026	4	ハンマー	0	1028	240	0	0	火	390	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
シュヴァインツヴァイ	4026	wi026	9	ハンマー	0	1034	260	0	0	火	520	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
シュヴァインドライ	4026	wi026	10	ハンマー	0	794	455	0	0	火	540	なし	0	0	0	0	255	0	0	0	8	0	100	5	0	1	15	0	0
フロッシュⅠ	4028	wi028	3	狩猟笛	0	512	160	0	0	光	340	なし	0	1	8	0	255	0	0	0	0	0	0	0	0	0	15	0	0
フロッシュⅡ	4028	wi028	4	狩猟笛	0	769	180	0	0	光	440	なし	0	1	8	0	255	0	0	0	0	0	0	0	0	0	15	0	0
フロッシュⅢ	4028	wi028	7	狩猟笛	0	1025	220	0	0	光	540	なし	0	2	8	0	255	0	0	0	0	0	0	0	0	0	15	0	0
フロッシュⅣ	4028	wi028	4	狩猟笛	0	1025	230	0	0	光	640	なし	0	2	8	0	255	0	8	0	0	0	0	0	0	0	15	0	0
フロッシュ・ヴァント	4028	wi028	9	狩猟笛	0	1034	240	0	0	光	800	なし	0	0	8	0	255	0	0	0	8	0	0	1	0	1	15	0	0
フロッシュ・プリンツ	4028	wi028	10	狩猟笛	0	794	440	0	0	光	850	なし	0	0	8	0	255	0	0	0	8	0	100	5	0	1	15	0	0
オルディニスⅠ	3355	wh355	3	片手剣	0	784	175	0	0	なし	0	麻痺	150	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
オルディニスⅡ	3355	wh355	4	片手剣	0	784	205	0	0	なし	0	麻痺	180	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
オルディニスⅢ	3355	wh355	6	片手剣	0	785	235	0	0	なし	0	麻痺	230	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
オルディニスⅣ	3355	wh355	4	片手剣	0	788	255	0	0	なし	0	麻痺	270	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
オルディニス・ミラ	3355	wh355	9	片手剣	0	1047	285	0	0	なし	0	麻痺	320	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
オルディニス・ベラス	3355	wh355	10	片手剣	0	786	420	0	0	なし	0	麻痺	380	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
コントラリスⅠ	3356	wh356	2	双剣	0	517	150	0	5	火	200	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
コントラリスⅡ	3356	wh356	4	双剣	0	773	190	0	5	火	270	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
コントラリスⅢ	3356	wh356	6	双剣	0	1047	215	0	10	火	360	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
コントラリスⅣ	3356	wh356	5	双剣	0	1047	245	0	10	火	430	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
コントラリス・ボナ	3356	wh356	9	双剣	0	540	260	0	15	火	490	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
コントラリス・アニモ	3356	wh356	10	双剣	0	796	405	0	15	火	530	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
アートレータⅠ	3357	wh357	2	大剣	0	292	170	0	5	雷	230	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
アートレータⅡ	3357	wh357	4	大剣	0	548	205	0	10	雷	330	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
アートレータⅢ	3357	wh357	6	大剣	0	548	230	0	15	雷	550	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
アートレータⅣ	3357	wh357	5	大剣	0	787	265	0	20	雷	800	なし	0	3	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
アートレータ・ビア	3357	wh357	10	大剣	0	1053	275	0	20	雷	850	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
アートレータ・ファガ	3357	wh357	10	大剣	0	1048	425	0	25	雷	870	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
レビタスⅠ	3358	wh358	1	太刀	0	540	140	0	0	水	280	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
レビタスⅡ	3358	wh358	4	太刀	0	787	180	0	0	水	390	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
レビタスⅢ	3358	wh358	6	太刀	0	787	220	0	0	水	480	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
レビタスⅣ	3358	wh358	5	太刀	0	1052	250	0	0	水	540	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
レビタス・プル	3358	wh358	10	太刀	0	1053	270	0	0	水	650	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
レビタス・インノ	3358	wh358	10	太刀	0	532	400	0	0	水	770	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
スクリーボⅠ	3360	wh360	1	ガンランス	0	528	140	10	0	水	220	なし	0	1	5	0	255	0	0	0	0	0	0	0	0	0	15	0	0
スクリーボⅡ	3360	wh360	2	ガンランス	0	528	150	20	0	水	280	なし	0	2	8	0	255	0	0	0	0	0	0	0	0	0	15	0	0
スクリーボⅢ	3360	wh360	5	ガンランス	0	784	210	30	0	水	370	なし	0	2	11	0	255	0	0	0	0	0	0	0	0	0	15	0	0
スクリーボⅣ	3360	wh360	4	ガンランス	0	1034	230	50	0	水	460	なし	0	2	14	0	255	0	8	0	0	0	0	0	0	0	15	0	0
スクリーボ・ペンナ	3360	wh360	9	ガンランス	0	779	250	80	0	水	550	なし	0	0	14	0	255	0	0	0	8	0	0	1	0	1	15	0	0
スクリーボ・アラーラ	3360	wh360	10	ガンランス	0	792	410	100	0	水	620	なし	0	0	17	0	255	0	0	0	8	0	0	5	0	1	15	0	0
パキュスⅠ	3359	wh359	2	ハンマー	0	534	160	0	0	水	210	麻痺	120	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
パキュスⅡ	3359	wh359	4	ハンマー	0	790	180	0	0	水	270	麻痺	160	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
パキュスⅢ	3359	wh359	5	ハンマー	0	539	205	0	0	水	320	麻痺	200	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
パキュスⅣ	3359	wh359	4	ハンマー	0	539	235	0	0	水	380	麻痺	220	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
パキュス・スィヤ	3359	wh359	9	ハンマー	0	1054	255	0	0	水	440	麻痺	250	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
パキュス・ソクエ	3359	wh359	10	ハンマー	0	1047	405	0	0	水	480	麻痺	270	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
ルージュクロワ・アン	4114	wi114	2	ランス	0	266	165	0	0	火	130	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ルージュクロワ・ドゥ	4114	wi114	3	ランス	50000	522	185	0	0	火	170	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ルージュクロワ・ロワ	4114	wi114	5	ランス	50000	778	220	0	0	火	240	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ルージュクロワ・カト	4114	wi114	4	ランス	30000	1034	240	0	0	火	300	なし	0	0	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
ルージュクロワ・サン	4114	wi114	9	ランス	0	1034	260	0	0	火	450	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
ブレゥークロワ・アン	4111	wi111	2	ランス	0	266	165	0	0	水	130	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ブレゥークロワ・ドゥ	4111	wi111	3	ランス	50000	522	185	0	0	水	170	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ブレゥークロワ・ロワ	4111	wi111	5	ランス	50000	778	215	0	0	水	240	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ブレゥークロワ・カト	4111	wi111	4	ランス	30000	1034	235	0	0	水	300	なし	0	0	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
ブレゥークロワ・サン	4111	wi111	9	ランス	0	1034	255	0	0	水	450	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
ヴェールクロワ・アン	4118	wi118	2	ランス	0	266	165	10	0	なし	0	麻痺	130	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ヴェールクロワ・ドゥ	4118	wi118	3	ランス	50000	522	185	15	0	なし	0	麻痺	170	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ヴェールクロワ・ロワ	4118	wi118	5	ランス	50000	778	215	20	0	なし	0	麻痺	240	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ヴェールクロワ・カト	4118	wi118	4	ランス	30000	1034	235	25	0	なし	0	麻痺	300	0	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
ヴェールクロワ・サン	4118	wi118	9	ランス	0	1034	255	30	0	なし	0	麻痺	310	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
ジョヌクロワ・アン	4116	wi116	2	ランス	0	266	165	0	0	雷	130	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ジョヌクロワ・ドゥ	4116	wi116	3	ランス	50000	522	185	0	0	雷	170	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ジョヌクロワ・ロワ	4116	wi116	5	ランス	50000	778	215	0	0	雷	240	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ジョヌクロワ・カト	4116	wi116	4	ランス	30000	1034	235	0	0	雷	300	なし	0	0	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
ジョヌクロワ・サン	4116	wi116	9	ランス	0	1034	255	0	0	雷	450	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
ヴィオレクロワ・アン	4117	wi117	2	ランス	0	266	165	10	0	なし	0	毒	180	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ヴィオレクロワ・ドゥ	4117	wi117	3	ランス	50000	522	185	15	0	なし	0	毒	220	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ヴィオレクロワ・ロワ	4117	wi117	5	ランス	50000	778	215	20	0	なし	0	毒	290	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ヴィオレクロワ・カト	4117	wi117	4	ランス	30000	1034	235	25	0	なし	0	毒	350	0	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
ヴィオレクロワ・サン	4117	wi117	9	ランス	0	1034	255	30	0	なし	0	毒	490	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
シエルクロワ・アン	4113	wi113	2	ランス	0	266	165	0	0	氷	130	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
シエルクロワ・ドゥ	4113	wi113	3	ランス	50000	522	185	0	0	氷	170	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
シエルクロワ・ロワ	4113	wi113	5	ランス	50000	778	215	0	0	氷	240	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
シエルクロワ・カト	4113	wi113	4	ランス	30000	1034	235	0	0	氷	300	なし	0	0	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
シエルクロワ・サン	4113	wi113	9	ランス	0	1034	255	0	0	氷	450	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
ブランクロワ・アン	4115	wi115	2	ランス	0	266	165	0	0	光	180	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ブランクロワ・ドゥ	4115	wi115	3	ランス	50000	522	185	0	0	光	220	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ブランクロワ・ロワ	4115	wi115	5	ランス	50000	778	215	0	0	光	290	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ブランクロワ・カト	4115	wi115	4	ランス	30000	1034	235	0	0	光	350	なし	0	0	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
ブランクロワ・サン	4115	wi115	9	ランス	0	1034	255	0	0	光	500	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
ノワールクロワ・アン	4112	wi112	2	ランス	0	266	165	0	0	龍	130	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ノワールクロワ・ドゥ	4112	wi112	3	ランス	50000	522	185	0	0	龍	170	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ノワールクロワ・ロワ	4112	wi112	5	ランス	50000	778	215	0	0	龍	240	なし	0	0	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ノワールクロワ・カト	4112	wi112	4	ランス	30000	1034	235	0	0	龍	300	なし	0	0	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
ノワールクロワ・サン	4112	wi112	9	ランス	0	1034	255	0	0	龍	450	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
ロトクロツ・アイ	4122	wi122	2	ガンランス	0	266	160	0	0	火	130	なし	0	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ロトクロツ・ヴァイ	4122	wi122	3	ガンランス	50000	522	170	0	0	火	170	なし	0	0	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ロトクロツ・ライ	4122	wi122	5	ガンランス	50000	778	215	0	0	火	240	なし	0	0	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ロトクロツ・フィア	4122	wi122	4	ガンランス	30000	1034	235	0	0	火	300	なし	0	0	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ロトクロツ・フュン	4122	wi122	9	ガンランス	0	1034	265	0	0	火	450	なし	0	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ブラウクロツ・アイ	4119	wi119	2	ガンランス	0	266	165	0	0	水	130	なし	0	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ブラウクロツ・ヴァイ	4119	wi119	3	ガンランス	50000	522	185	0	0	水	170	なし	0	0	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ブラウクロツ・ライ	4119	wi119	5	ガンランス	50000	778	215	0	0	水	240	なし	0	0	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ブラウクロツ・フィア	4119	wi119	4	ガンランス	30000	1034	235	0	0	水	300	なし	0	0	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ブラウクロツ・フュン	4119	wi119	9	ガンランス	0	1034	255	0	0	水	450	なし	0	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
グリュクロツ・アイ	4126	wi126	2	ガンランス	0	266	165	10	0	なし	0	麻痺	130	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
グリュクロツ・ヴァイ	4126	wi126	3	ガンランス	50000	522	185	15	0	なし	0	麻痺	170	0	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
グリュクロツ・ライ	4126	wi126	5	ガンランス	50000	778	215	20	0	なし	0	麻痺	240	0	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
グリュクロツ・フィア	4126	wi126	4	ガンランス	30000	1034	235	25	0	なし	0	麻痺	300	0	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
グリュクロツ・フュン	4126	wi126	9	ガンランス	0	1034	255	30	0	なし	0	麻痺	350	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ゲルブクロツ・アイ	4124	wi124	2	ガンランス	0	266	165	0	0	雷	130	なし	0	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ゲルブクロツ・ヴァイ	4124	wi124	3	ガンランス	50000	522	185	0	0	雷	170	なし	0	0	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ゲルブクロツ・ライ	4124	wi124	5	ガンランス	50000	778	215	0	0	雷	240	なし	0	0	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ゲルブクロツ・フィア	4124	wi124	4	ガンランス	30000	1034	235	0	0	雷	300	なし	0	0	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ゲルブクロツ・フュン	4124	wi124	9	ガンランス	0	1034	255	0	0	雷	450	なし	0	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
リーラクロツ・アイ	4125	wi125	2	ガンランス	0	266	165	10	0	なし	0	毒	180	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
リーラクロツ・ヴァイ	4125	wi125	3	ガンランス	50000	522	185	15	0	なし	0	毒	220	0	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
リーラクロツ・ライ	4125	wi125	5	ガンランス	50000	778	215	20	0	なし	0	毒	290	0	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
リーラクロツ・フィア	4125	wi125	4	ガンランス	30000	1034	235	25	0	なし	0	毒	350	0	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
リーラクロツ・フュン	4125	wi125	9	ガンランス	0	1034	255	30	0	なし	0	毒	500	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ヒメルクロツ・アイ	4121	wi121	2	ガンランス	0	266	165	0	0	氷	130	なし	0	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ヒメルクロツ・ヴァイ	4121	wi121	3	ガンランス	50000	522	185	0	0	氷	170	なし	0	0	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ヒメルクロツ・ライ	4121	wi121	5	ガンランス	50000	778	215	0	0	氷	240	なし	0	0	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ヒメルクロツ・フィア	4121	wi121	4	ガンランス	30000	1034	235	0	0	氷	300	なし	0	0	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ヒメルクロツ・フュン	4121	wi121	9	ガンランス	0	1034	255	0	0	氷	450	なし	0	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
シュネクロツ・アイ	4123	wi123	2	ガンランス	0	266	165	0	0	光	180	なし	0	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シュネクロツ・ヴァイ	4123	wi123	3	ガンランス	50000	522	185	0	0	光	220	なし	0	0	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シュネクロツ・ライ	4123	wi123	5	ガンランス	50000	778	215	0	0	光	290	なし	0	0	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シュネクロツ・フィア	4123	wi123	4	ガンランス	30000	1034	235	0	0	光	350	なし	0	0	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
シュネクロツ・フュン	4123	wi123	9	ガンランス	0	1034	255	0	0	光	500	なし	0	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ヴァルクロツ・アイ	4120	wi120	2	ガンランス	0	266	165	0	0	龍	130	なし	0	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ヴァルクロツ・ヴァイ	4120	wi120	3	ガンランス	50000	522	185	0	0	龍	170	なし	0	0	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ヴァルクロツ・ライ	4120	wi120	5	ガンランス	50000	778	215	0	0	龍	240	なし	0	0	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ヴァルクロツ・フィア	4120	wi120	4	ガンランス	30000	1034	235	0	0	龍	300	なし	0	0	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ヴァルクロツ・フュン	4120	wi120	9	ガンランス	0	1034	255	0	0	龍	450	なし	0	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ジョニーカルテット	3843	wh843	0	穿龍棍	4500	768	370	0	0	闇	210	なし	0	0	1	0	255	0	64	0	0	0	70	7	0	1	15	0	0
